scorer,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000,DeepCut_resnet50_VF_example2Mar16shuffle1_1030000
bodyparts,stimulusLeft,stimulusLeft,stimulusLeft,stimulusRight,stimulusRight,stimulusRight,leftHead,leftHead,leftHead,topHead,topHead,topHead,rightHead,rightHead,rightHead
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
9825,163.368392765522,442.97189474105835,1.0,1647.5894479751587,581.9145828485489,0.9999994039535522,637.342890381813,398.4527406692505,0.9999994039535522,654.5406708717346,416.60790848731995,0.9999998807907104,638.4204847812653,433.4462113380432,1.0
9826,165.9980193376541,446.0158531665802,1.0,1643.0941673517227,579.5602320432663,0.9999992847442627,638.0153913497925,395.21509963274,1.0,657.4224767684937,414.68104243278503,0.9999998807907104,641.1094536781311,431.70407247543335,1.0
9827,166.53633880615234,445.9123947620392,1.0,1643.0743462443352,582.0550048351288,0.9999984502792358,640.4956908226013,392.3033571243286,1.0,658.6890608072281,413.484915971756,0.9999997615814209,644.0813549309969,430.1676321029663,1.0
9828,165.03749811649323,448.8866174221039,1.0,1645.4808945655823,575.9289507865906,0.9999979734420776,643.4644541144371,390.47696590423584,1.0,661.5633885860443,411.9538242071867,0.9999996423721313,647.0884432792664,428.1353319436312,1.0
9829,165.68695068359375,451.1004099845886,1.0,1646.055212020874,572.9942583441734,0.999997615814209,645.136167049408,389.4461922645569,1.0,663.2416429519653,410.1555390357971,0.9999992847442627,649.1594619750977,426.45520317554474,0.9999998807907104
9830,164.53607988357544,452.5543423295021,1.0,1646.5231289863586,568.7982649803162,0.9999977350234985,646.5173931121826,387.7771635055542,1.0,664.477561712265,408.59859561920166,0.9999996423721313,648.918300151825,424.7560360431671,0.9999998807907104
9831,166.25720953941345,454.88423895835876,1.0,1646.2733364105225,566.7137475013733,0.9999992847442627,645.9146723747253,386.19005954265594,1.0,664.2621567249298,406.73314332962036,0.9999998807907104,648.8825521469116,423.2896387577057,1.0
9832,165.67618238925934,456.81147480010986,0.9999998807907104,1646.4368333816528,565.2990658283234,0.9999995231628418,645.2000387907028,385.3961281776428,1.0,663.0991179943085,405.56919252872467,1.0,647.6819760799408,421.4235553741455,1.0
9833,164.11209882050753,465.53886365890503,1.0,1646.1237540245056,563.1181191205978,0.9999996423721313,643.4546296596527,384.86518716812134,1.0,661.7169398069382,405.26759564876556,1.0,645.5922864675522,421.44374883174896,1.0
9834,163.6900300681591,472.4747061729431,1.0,1645.2113122940063,557.8918558359146,0.9999947547912598,641.8556957244873,384.6144428253174,1.0,660.2909991443157,404.9341443181038,1.0,644.433850735426,421.02487206459045,1.0
9835,162.8354753255844,484.5397535562515,1.0,1646.1380014419556,555.5667427480221,0.9999966621398926,641.020167350769,383.4508843421936,1.0,659.4849818944931,403.98549015354365,1.0,643.59068146348,420.81313359737396,1.0
9836,160.26029467582703,498.1456708908081,1.0,1644.0340062081814,555.7276277542114,0.999985933303833,640.9060258865356,382.54951572418213,1.0,659.1395502090454,402.97071039676666,1.0,643.2955911755562,419.1942740678787,1.0
9837,159.91607856750488,512.172830581665,0.9999997615814209,1644.5013600587845,551.5088396072388,0.9999979734420776,639.5271010398865,381.50413179397583,1.0,658.4464427232742,401.35220313072205,1.0,642.3465340137482,417.48111510276794,1.0
9838,158.05615758895874,522.256306052208,0.9999997615814209,1644.945115506649,549.3256914615631,0.9999982118606567,640.1848523616791,379.93612407147884,1.0,658.5373525619507,399.3751883506775,0.9999998807907104,642.9808226823807,415.9960193634033,1.0
9839,160.15740728378296,534.6430501937866,1.0,1643.7206590771675,545.3457329273224,0.9999986886978149,644.3758424818516,375.8875596523285,1.0,661.4554135799408,388.7743628025055,1.0,649.4332566261292,408.74110078811646,0.9999996423721313
9840,159.13302612304688,548.2766466736794,1.0,1645.4229555130005,539.8512144684792,0.9999947547912598,644.472089856863,370.58198046684265,1.0,662.1482222080231,378.1803059577942,1.0,656.662034034729,395.55376544594765,0.999998927116394
9841,158.38587379455566,556.965023458004,0.9999996423721313,1643.5181277692318,538.4717116355896,0.9999967813491821,646.7912440299988,364.86678755283356,1.0,663.7000403404236,372.48637568950653,1.0,660.1576265245676,389.8646490573883,1.0
9842,158.4537124633789,573.7091934680939,0.9999980926513672,1645.7523528337479,537.2698574066162,0.9999953508377075,646.0250782966614,362.09756219387054,0.9999998807907104,663.1262376308441,369.8416156768799,1.0,659.4131531715393,386.5226231813431,0.9999998807907104
9843,159.05853629112244,581.2394853830338,0.9999998807907104,1644.4988181889057,534.9899733066559,0.9999985694885254,645.0041337013245,360.0391697883606,0.9999998807907104,662.3728837966919,368.6601321697235,0.9999998807907104,657.9583072662354,385.3473618030548,0.9999997615814209
9844,157.904527425766,592.9128170013428,0.9999998807907104,1644.400501549244,531.8003195077181,0.9999972581863403,645.7779048681259,360.2898335456848,0.9999997615814209,662.909640789032,368.5623435974121,0.9999998807907104,658.0645704269409,385.42710518836975,0.9999997615814209
9845,158.84520077705383,607.8304591178894,0.9999997615814209,1644.1710029095411,528.3613350391388,0.9999971389770508,645.3927320241928,359.6213712692261,0.9999997615814209,664.0605442523956,368.84091353416443,0.9999997615814209,658.8283650875092,385.7710933685303,0.9999998807907104
9846,158.47289896011353,618.0834374427795,0.9999991655349731,1644.10151142627,528.0043606758118,0.9999947547912598,645.32162296772,359.56828141212463,0.9999998807907104,663.0024206638336,368.6918168067932,0.9999997615814209,658.8417017459869,385.03515005111694,0.9999998807907104
9847,158.7126863002777,626.7779026031494,0.9999998807907104,1642.3343625068665,525.1070771217346,0.9999911785125732,644.5434545874596,358.3968873023987,1.0,661.3893277645111,367.9223647117615,1.0,657.1677799224854,383.85235834121704,0.9999997615814209
9848,159.03819370269775,630.7562918663025,1.0,1644.080544821918,523.0925946235657,0.9999877214431763,644.1328512728214,357.2784527540207,1.0,660.6812691688538,367.5220401287079,1.0,656.3005006313324,383.09140610694885,0.9999980926513672
9849,160.2945055961609,630.1873912811279,1.0,1644.0475179105997,518.6442773342133,0.9999991655349731,644.2545415759087,357.3575212955475,1.0,660.9798257350922,367.1890733242035,1.0,656.526957988739,382.612033367157,0.9999983310699463
9850,160.96603870391846,633.1699213981628,0.9999998807907104,1644.139072060585,515.0924109816551,0.9999990463256836,644.3681418001652,358.7123944759369,1.0,661.3792110681534,367.24705958366394,1.0,657.6179320812225,384.00941705703735,0.9999998807907104
9851,159.5733666419983,639.9549622535706,0.9999997615814209,1644.7093499302864,514.2845537662506,0.9999983310699463,646.9863715171814,358.23915791511536,0.9999998807907104,663.9522552490234,367.98695039749146,0.9999996423721313,659.3385319113731,384.45715737342834,0.9999998807907104
9852,161.34596514701843,636.7345774173737,1.0,1645.0545791387558,509.6554431915283,0.9999908208847046,648.961573600769,358.3173894882202,0.9999996423721313,665.6410694122314,367.1370544433594,0.9999986886978149,660.4804141223431,383.5234446525574,0.9999996423721313
9853,159.94520235061646,638.8180847167969,1.0,1642.892080783844,507.3385577201843,0.9999916553497314,649.2322402000427,357.7964745759964,0.9999991655349731,665.9511847496033,366.8717932701111,0.9999980926513672,661.155931353569,382.83568048477173,0.9999991655349731
9854,159.20374011993408,646.7861435413361,1.0,1643.4863682985306,506.4983491897583,0.9999926090240479,649.7155244350433,356.5466316342354,0.9999997615814209,667.44074010849,365.80446219444275,0.9999992847442627,661.775322675705,382.7050747871399,0.9999992847442627
9855,160.87830257415771,652.295253098011,1.0,1642.4805994033813,502.7982985973358,0.9999990463256836,650.5388462543488,354.8535056114197,0.9999996423721313,667.7415879368782,363.65316447615623,0.9999980926513672,663.162679195404,380.5747497677803,0.9999986886978149
9856,159.49809408187866,646.3629860877991,1.0,1643.6372654438019,500.7989783883095,0.9999991655349731,650.1991109848022,353.75562500953674,0.9999992847442627,667.2421464323997,361.68054604530334,0.9999986886978149,662.6257531642914,379.16013979911804,0.9999994039535522
9857,160.53300833702087,646.9384429454803,1.0,1644.3005546033382,498.54298508167267,0.9999994039535522,650.8816777467728,351.64106917381287,0.9999793767929077,666.6093684434891,358.5576503276825,0.9999998807907104,662.4381649494171,375.31021547317505,0.9999998807907104
9858,160.27645206451416,651.4942567944527,0.9999998807907104,1644.6426686644554,496.5208303928375,0.9999980926513672,642.646382689476,348.1966881901026,0.9999996423721313,661.9714039564133,351.15326166152954,0.9999998807907104,662.773946762085,369.48444151878357,1.0
9859,159.54831886291504,651.1730480790138,0.9999998807907104,1643.9789603538811,494.80310106277466,0.9999933242797852,633.0227861404419,346.7995756864548,0.9999996423721313,654.1069724559784,343.6751928329468,0.9999995231628418,661.0204187631607,365.79169619083405,0.9999996423721313
9860,159.60638046264648,654.8120112419128,0.9999997615814209,1642.3949311971664,489.7711319923401,0.9999979734420776,631.7687468528748,342.4864182472229,0.9999998807907104,654.5590324401855,341.2141978740692,0.9999996423721313,660.9998055696487,364.48514398932457,0.9999997615814209
9861,159.70529699325562,653.3863031864166,0.9999998807907104,1644.1721843332052,489.0548210144043,0.9999912977218628,632.3816056251526,341.7215766906738,0.9999998807907104,655.10182929039,341.22035324573517,0.9999996423721313,660.0660533383489,362.80740892887115,0.9999998807907104
9862,159.13406109809875,660.2696422040462,1.0,1643.8755613937974,484.993367433548,0.9999986886978149,630.0560526847839,342.35974955558777,1.0,652.962820827961,341.60040402412415,0.9999997615814209,658.3391488790512,363.5097444355488,0.9999998807907104
9863,160.84154081344604,658.972757101059,1.0,1643.8279713988304,480.6964020729065,0.9999974966049194,629.3966015577316,342.3254306316376,1.0,653.1559264659882,340.90979385375977,0.9999998807907104,658.6182783842087,361.75033807754517,0.9999998807907104
9864,161.60887718200684,659.6474175453186,1.0,1644.8753682374954,480.0623297691345,0.999998927116394,630.7466773986816,344.1616268157959,0.9999998807907104,653.8805394172668,342.4611699581146,0.9999998807907104,658.2474702596664,362.83666253089905,0.9999998807907104
9865,160.62422823905945,662.9764633178711,1.0,1645.181770682335,478.67290353775024,0.9999972581863403,630.8923144340515,344.51828384399414,0.9999997615814209,654.459710597992,343.80703568458557,0.9999997615814209,659.7801122963428,364.727646112442,0.9999998807907104
9866,160.16279196739197,666.2887001037598,0.9999998807907104,1645.243304491043,473.7149004936218,0.9999959468841553,630.3838367462158,346.09417140483856,0.9999998807907104,655.3876686096191,343.9212746620178,0.9999996423721313,661.3806742429733,365.7755627632141,0.9999996423721313
9867,160.79791736602783,665.1959247589111,1.0,1646.600986480713,471.1109359264374,0.9999961853027344,631.5813002586365,346.7480368614197,0.9999997615814209,654.9929237365723,343.92702293395996,0.9999996423721313,661.5298225879669,366.6590645313263,0.9999995231628418
9868,159.05024814605713,667.0404467582703,0.9999998807907104,1649.2985541820526,469.28464806079865,0.9999949932098389,631.5084154605865,346.462527513504,0.9999998807907104,655.0761296749115,344.06456232070923,0.9999996423721313,661.3251230716705,366.742458820343,0.9999997615814209
9869,158.5422019958496,671.7678565979004,0.9999998807907104,1645.9442723989487,464.7563998699188,0.9999936819076538,629.6968760490417,344.92940044403076,0.9999998807907104,653.9076063632965,343.7599093914032,0.9999997615814209,660.5585394501686,366.5770356655121,0.9999998807907104
9870,159.70508861541748,672.3741421699524,0.9999998807907104,1643.1779626011848,463.5987319946289,0.9999988079071045,631.0491881370544,344.3635182380676,0.9999997615814209,655.0209968090057,343.28439116477966,0.9999998807907104,660.707603931427,364.4733101427555,0.9999998807907104
9871,160.74185585975647,673.07341837883,1.0,1643.5587525367737,458.8098611831665,0.9999957084655762,631.8745579719543,345.78141951560974,0.9999996423721313,653.7703951597214,342.5048553943634,0.9999998807907104,659.7012342214584,364.156495064497,0.9999998807907104
9872,162.91511368751526,674.0226731300354,1.0,1644.5681451559067,457.5092535018921,0.9999821186065674,630.6551187038422,346.3383573293686,0.9999998807907104,653.6099780797958,343.830069065094,0.9999997615814209,659.6317662000656,366.39441871643066,0.9999996423721313
9873,161.83964562416077,677.7659659385681,1.0,1645.0665127038956,457.0867748260498,0.9999778270721436,630.2084238529205,347.2119029760361,0.9999998807907104,652.751761496067,344.63831996917725,0.9999995231628418,659.0154952406883,366.5812120437622,0.9999996423721313
9874,162.95024466514587,677.4778465032578,1.0,1644.2090309262276,452.1445846706629,0.9999991655349731,628.5711930394173,348.1569361835718,0.9999998807907104,649.8052637577057,346.25635719299316,0.9999955892562866,657.8612041473389,367.1226749420166,0.9999996423721313
9875,162.47972130775452,677.8227897882462,1.0,1643.0253278017044,448.15294790267944,0.9999978542327881,632.976224899292,346.7351118326187,0.9999873638153076,648.5753614902496,349.20623099803925,0.999940037727356,658.045498251915,361.6001696586609,0.999990701675415
9876,162.86910367012024,680.4756526947021,1.0,1648.6935930252075,449.47575187683105,0.999996542930603,635.2241473793983,348.3324811756611,0.9949784874916077,649.1601219177246,349.9965237379074,0.8952115178108215,660.7960016727448,364.91576290130615,0.976599395275116
9877,162.2063423395157,683.4755246639252,1.0,1642.4363703727722,443.55263474583626,0.9999967813491821,648.3425650596619,356.50836342573166,0.8839828372001648,662.5968155860901,365.77301239967346,0.16736982762813568,668.2443854063749,373.2432278394699,0.9798231720924377
9878,160.58275485038757,689.1961200237274,1.0,1643.2459926605225,444.12308879196644,0.9999957084655762,645.888149023056,354.75532615184784,0.9888386726379395,659.5687279105186,358.7647433280945,0.36516427993774414,669.4006389379501,371.47805547714233,0.9856783747673035
9879,162.07345986366272,694.3465547561646,1.0,1641.6843514442444,440.0435733795166,0.9999974966049194,659.0680631995201,359.91110467910767,0.9991029500961304,671.3282599449158,372.224339440465,0.7154382467269897,675.2199216485023,383.858012676239,0.9999113082885742
9880,162.80185508728027,694.3054444789886,1.0,1642.631413936615,438.39621233940125,0.9999986886978149,660.4762851297855,359.11324405670166,0.9982981085777283,671.7445106506348,371.71625459194183,0.794035792350769,676.2315607219934,382.96041774749756,0.9997898936271667
9881,163.15876227617264,695.4244711399078,1.0,1642.325572013855,434.3811058998108,0.9999988079071045,665.4116625785828,361.34204483032227,0.9949491024017334,672.7664375305176,372.2012863755226,0.3179553747177124,677.6016557216644,381.1815981864929,0.9990774393081665
9882,164.09654566645622,701.5491163730621,1.0,1640.954891204834,433.532030582428,0.9999995231628418,667.7442872524261,361.40281081199646,0.9980125427246094,673.7372374534607,373.2519117593765,0.25270935893058777,678.1694684028625,383.9916305541992,0.9936607480049133
9883,163.8514768332243,698.09330701828,1.0,1641.4270586967468,430.148398399353,0.9999904632568359,666.3554694652557,360.6061248779297,0.9978773593902588,672.6525983810425,372.31833842396736,0.16730980575084686,677.148096203804,383.42570209503174,0.9927247762680054
9884,165.0321545600891,700.3299819231033,1.0,1640.5268635749817,427.1782630085945,0.999998927116394,666.534345626831,361.6791715621948,0.9960674047470093,671.7512450218201,372.56355595588684,0.04793635010719299,675.9612180031836,384.13252806663513,0.9411810040473938
9885,163.68699476122856,701.031462430954,1.0,1641.9216582775116,424.4312152862549,0.9999936819076538,665.4748167991638,363.52206099033356,0.9961109757423401,671.7783064842224,373.3910981416702,0.0579398013651371,676.6848500967026,384.97211170196533,0.9985141158103943
9886,163.35297906398773,704.8740558624268,1.0,1640.8267221450806,421.3775941133499,0.9999996423721313,666.980926990509,366.8619906902313,0.41511186957359314,1643.502643495798,423.86699056625366,0.0004615431826096028,678.1573495864868,387.9717541653663,0.4357861578464508
9887,163.44016301631927,708.5837691426277,1.0,1641.3145027160645,420.0934492200613,0.9999994039535522,666.8633589744568,370.6601634025574,0.14204756915569305,674.5851632356644,387.54176393151283,0.0005792943993583322,677.1554629802704,400.25050687789917,0.3958302438259125
9888,162.59799647331238,708.9260650873184,1.0,1639.8617658615112,417.35146284103394,0.9999995231628418,670.7297847270966,370.4509435892105,0.8891195058822632,676.8297627568245,387.4933814406395,0.010555198416113853,676.5038475990295,390.98531579971313,0.6376148462295532
9889,163.9050858989358,708.2089905887842,1.0,1641.6066064834595,417.24126410484314,0.9999982118606567,669.9182494878769,369.68304562568665,0.9838979840278625,676.2994402348995,387.1966598033905,0.19995371997356415,677.5559210777283,399.2579960823059,0.9950764775276184
9890,163.67880228161812,713.1432461738586,1.0,1640.8218760490417,412.283341050148,0.9999983310699463,669.3785848617554,372.27474135160446,0.996129035949707,674.7950450181961,386.7630937099457,0.10155574977397919,676.4899488091469,398.8842101097107,0.9857757091522217
9891,163.66536828875542,713.9877078533173,1.0,1641.1444120407104,410.4848998785019,0.9999973773956299,668.9965389966965,372.2138160318136,0.7081267237663269,619.3229531645775,421.110151052475,0.00684380391612649,675.5731336474419,401.115033864975,0.36431315541267395
9892,164.14587481319904,719.286319732666,1.0,1640.4319248199463,406.7619755268097,0.9999995231628418,669.398225903511,372.5915415287018,0.9850812554359436,674.4684975147247,388.66215419769287,0.010955752804875374,676.9045121073723,401.99192070961,0.937324583530426
9893,166.53005599975586,723.729749917984,1.0,1639.7795963287354,402.98587477207184,0.9999996423721313,668.2256605327129,374.25718665122986,0.9983116388320923,674.5516924858093,390.2998118400574,0.2913520932197571,676.2190644294024,403.37380534410477,0.9980650544166565
9894,165.84482264518738,724.2984712719917,1.0,1641.8329520225525,403.3615419268608,0.9999996423721313,667.8145330548286,374.34302592277527,0.9987853169441223,674.742004275322,388.5530018210411,0.1800360232591629,676.8283951282501,402.6395400762558,0.9982349872589111
9895,165.94603872299194,725.5898873806,1.0,1641.9913082122803,401.6246700286865,0.9999977350234985,668.2052687704563,377.50387239456177,0.9999990463256836,675.5749661624432,399.14029836654663,0.9999992847442627,670.988338470459,411.0777578353882,0.9999986886978149
9896,166.74545454978943,725.4694094657898,1.0,1642.065707206726,397.3807587623596,0.999995231628418,666.5311518907547,377.0778546333313,0.9999996423721313,674.8492727279663,400.4076840877533,0.9999998807907104,669.9163953065872,411.61432361602783,0.9999974966049194
9897,166.42244815826416,725.3530569076538,1.0,1639.344206571579,394.6046214103699,0.9999984502792358,666.4037128686905,377.24298572540283,0.9999995231628418,674.5701657533646,400.5606918334961,0.9999998807907104,668.7265695929527,411.8139796257019,0.9999963045120239
9898,166.8403115272522,727.5716898441315,1.0,1639.161568403244,392.15712213516235,0.9999983310699463,666.6591482162476,376.9105849266052,0.9999996423721313,674.7885439395905,400.41678261756897,0.9999998807907104,668.1405978500843,411.49863624572754,0.9999973773956299
9899,167.07861304283142,732.5197409391403,0.9999998807907104,1639.5004208087921,390.34596157073975,0.9999991655349731,665.6186895370483,377.0979919433594,0.9999997615814209,674.5569665431976,401.21234226226807,0.9999998807907104,667.8932240083814,412.8158459663391,0.9999995231628418
9900,166.5481514930725,732.2424924224615,0.9999998807907104,1641.6170554161072,388.7908692955971,0.9999979734420776,665.913444519043,377.19505405426025,0.9999997615814209,673.515410900116,402.13625025749207,0.9999996423721313,668.1993607729673,414.7453465461731,0.9999998807907104
9901,165.60773706436157,736.690399646759,1.0,1641.3896026611328,384.7476758956909,0.9999982118606567,666.3392248153687,378.3294110298157,0.9999995231628418,673.0343773365021,402.0608859062195,0.9999996423721313,667.1694914102554,414.3258366584778,0.9999997615814209
9902,164.66034162044525,739.1347867250443,1.0,1640.9646100997925,383.80319118499756,0.9999983310699463,666.2126517295837,378.7000380754471,0.9999997615814209,673.0150520801544,403.47186917066574,0.9999998807907104,667.0892640352249,415.6173052787781,0.9999998807907104
9903,164.25554883480072,740.0129327084869,1.0,1638.784439086914,378.33874452114105,0.9999992847442627,666.3134679794312,378.67366313934326,0.9999998807907104,673.6529512405396,403.14439898729324,0.9999998807907104,667.0944243073463,415.5428309440613,0.9999998807907104
9904,165.25712251663208,745.6339235305786,1.0,1639.5374886989594,375.95234394073486,0.9999990463256836,664.2461442947388,379.1407598853111,1.0,672.4266600608826,404.7178554534912,0.9999998807907104,666.2697740793228,416.5631785392761,1.0
9905,166.10286569595337,747.5444866120815,1.0,1639.7018535137177,375.23040437698364,0.9999992847442627,665.165539264679,379.96656457707286,0.9999998807907104,673.0199518203735,404.381366699934,0.9999998807907104,666.9910342693329,416.4089572429657,1.0
9906,167.4909496307373,749.1016808748245,1.0,1638.337910413742,370.6794354915619,0.9999997615814209,665.1277070045471,380.4809056520462,0.9999998807907104,672.8347246646881,405.4411731958389,0.9999998807907104,666.864587187767,417.39704394340515,1.0
9907,167.64758586883545,750.0592892169952,1.0,1638.195158958435,366.22848415374756,0.9999994039535522,665.692521572113,381.9257707595825,0.9999996423721313,672.8306999206543,406.8542456626892,0.9999998807907104,666.6482409238815,417.98512506484985,1.0
9908,168.14543390274048,752.4440903663635,1.0,1638.6094930171967,363.4378899335861,0.9999991655349731,665.545298576355,382.63581943511963,0.9999997615814209,672.7116842269897,406.78276205062866,0.9999998807907104,665.7777242660522,418.57312536239624,1.0
9909,168.8930892944336,753.0098116397858,1.0,1637.5408170223236,362.0835300683975,0.9999997615814209,665.2826151847839,383.4034733772278,0.9999998807907104,671.7492361068726,408.1838150024414,0.9999992847442627,665.2352318763733,419.23173332214355,1.0
9910,169.0528712272644,753.2036287784576,1.0,1637.6228394508362,357.3147336244583,0.9999998807907104,664.3028740882874,384.4522795677185,1.0,670.6928858757019,409.00987243652344,0.9999955892562866,664.3329243659973,420.21947245299816,1.0
9911,167.5305073261261,752.8249578475952,1.0,1637.752326130867,353.9552683830261,0.9999983310699463,662.2765514850616,386.3369834423065,1.0,668.7559847831726,411.5011939704418,0.9999762773513794,659.9087813198566,423.7751317024231,1.0
9912,168.22939157485962,755.0515052676201,1.0,1636.9779805541039,350.9445276260376,0.9999959468841553,658.3636890649796,387.65770721435547,1.0,667.3389132022858,413.10714769363403,0.9999465942382812,657.878984451294,427.1207553744316,0.9999998807907104
9913,169.3904767036438,755.319550216198,1.0,1636.4510935246944,349.380374789238,0.9999982118606567,656.5838553905487,388.52257466316223,1.0,666.0874599218369,412.9152693748474,0.9998476505279541,657.356517791748,426.8040133714676,0.9999998807907104
9914,169.3150577545166,756.1412875652313,1.0,1635.7546296864748,350.62883853912354,0.9999974966049194,656.086434841156,388.92586159706116,1.0,667.7449204325676,411.2234683036804,0.9998772144317627,657.0026748180389,427.30322527885437,0.9999998807907104
9915,168.6235055923462,758.0123255252838,1.0,1635.1855676174164,347.1627005338669,0.9999978542327881,656.3994388580322,390.05148911476135,1.0,665.5207452774048,414.0685815811157,0.9998422861099243,656.8889968395233,428.96545857191086,0.9999997615814209
9916,169.51127815246582,758.7195546627045,0.9999998807907104,1634.2057584524155,348.2674167752266,0.9999980926513672,658.3402836322784,391.6183774471283,1.0,667.7242994606495,415.01680517196655,0.9999569654464722,658.4995505809784,429.30909621715546,0.9999998807907104
9917,168.37088346481323,759.7396845817566,0.9999998807907104,1633.4029004573822,347.50280144810677,0.9999983310699463,658.4614429473877,392.8384790420532,1.0,667.8402276039124,416.537148475647,0.9999843835830688,657.5690517425537,430.98046875,1.0
9918,168.18493032455444,760.1789927482605,1.0,1632.8773636817932,346.87814486026764,0.999998927116394,659.2246596217155,392.31158351898193,1.0,667.9932196890004,418.00700664520264,0.9999871253967285,657.0192465782166,431.7598867416382,1.0
9919,167.87538504600525,760.6304557323456,1.0,1633.3056375980377,346.172140955925,0.9999982118606567,660.425019711256,393.69212913513184,1.0,669.4343141317368,417.6076111793518,0.9999889135360718,658.2218997478485,432.0244336128235,1.0
9920,167.1544749736786,761.445390701294,1.0,1632.3766067028046,345.875981092453,0.9999979734420776,658.7329593896866,394.1321620941162,1.0,669.2806874513626,416.3127951622009,0.9999889135360718,659.1143155694008,431.80939626693726,1.0
9921,166.30766105651855,762.3697272539139,1.0,1631.228178024292,344.2609257698059,0.999998927116394,659.0300089120865,394.61276292800903,1.0,669.6499317884445,416.7764549255371,0.9999853372573853,659.4012889266014,432.42156410217285,1.0
9922,166.03795385360718,762.7984679937363,1.0,1630.9881348609924,345.33793210983276,0.9999961853027344,661.1966831684113,395.20125287771225,1.0,670.6545915603638,417.29937839508057,0.9999803304672241,660.3780859410763,432.6201729774475,1.0
9923,165.29092633724213,763.6937713325024,1.0,1631.023790359497,344.2180070877075,0.9999970197677612,661.204596042633,395.69171038269997,0.9999996423721313,671.0044829845428,416.2485148906708,0.9997677206993103,661.8325934410095,431.7631754875183,0.9999986886978149
9924,165.7286227941513,764.2883300483227,1.0,1629.0426732301712,343.47384572029114,0.9999978542327881,659.2831829190254,395.5832477211952,0.9999992847442627,671.1149361133575,416.0213496685028,0.9984042048454285,662.5585310459137,433.04504561424255,0.9996848106384277
9925,165.99800503253937,763.7777477800846,1.0,1630.5492839813232,343.14034605026245,0.9999997615814209,660.0879371240735,396.16291473805904,0.9993997812271118,669.6056656837463,409.14779829978943,0.735319972038269,665.6714322566986,427.7258714437485,0.9987377524375916
9926,164.29201811552048,764.061829071492,1.0,1630.7440400123596,341.1732178926468,0.9999997615814209,655.0947499275208,395.0076562166214,0.9997393488883972,664.2565069198608,405.9460117816925,0.9295193552970886,664.9824409484863,422.6512894630432,0.9999442100524902
9927,164.31060868501663,764.1742624640465,0.9999998807907104,1630.0143811702728,340.78436517715454,0.9999992847442627,648.3081192970276,392.43565607070923,0.9993650317192078,660.1647640317678,404.40094941854477,0.9298522472381592,663.5799367427826,422.6493625640869,0.9999415874481201
9928,167.80680966377258,765.2378696203232,0.9999939203262329,1629.7068668603897,340.09071861952543,0.9999991655349731,649.4907965660095,391.4372458457947,0.9999253749847412,661.1313599348068,404.62683349847794,0.9798920750617981,663.0159018039703,422.49490690231323,0.9999898672103882
9929,4.449130117893219,4.287472158670425,0.0010129682486876845,1627.4229559898376,340.94003570079803,0.2661501169204712,649.4219217300415,390.8919348716736,0.9995163679122925,660.8571689724922,404.7988974452019,0.9764336347579956,661.512060046196,422.11776542663574,0.9999630451202393
9930,4.3527646362781525,4.118423715233803,0.0010899589397013187,1.1141066551208496,2.8698339462280273,0.16615739464759827,650.7287101745605,391.5219750404358,0.9990963935852051,660.9748948812485,405.2663005590439,0.8212454319000244,662.3426082134247,422.6797878742218,0.9998095631599426
9931,655.0907716751099,416.09633779525757,0.0012072875397279859,1.0277862548828125,2.95472252368927,0.1096867248415947,650.2815580368042,392.4409704208374,0.9998934268951416,661.8439732789993,406.13034296035767,0.9553881287574768,662.0606827735901,423.1027612686157,0.9999492168426514
9932,655.3238666057587,415.8127188682556,0.0006066510686650872,1.0764093399047852,2.9032793045043945,0.07131420820951462,652.1084032282233,391.82541131973267,0.9998317956924438,662.0745058059692,406.36890482902527,0.9792531728744507,662.6140813827515,422.2540855407715,0.9999854564666748
9933,4.695654630661011,3.9941397649236023,0.0006111454567871988,1.087111473083496,2.9474143981933594,0.09102007746696472,652.1771299988031,392.1849248409271,0.9994686245918274,662.5829453468323,406.25886034965515,0.9049916863441467,663.9345784187317,421.8537517786026,0.9999233484268188
9934,4.779042422771454,3.9743841253221035,0.0005919173709116876,1.0657131671905518,2.798215866088867,0.07857746630907059,653.9622118473053,393.7174780368805,0.9793319702148438,662.1729135513306,415.44351863861084,0.06852463632822037,662.2890515327454,426.2223278284073,0.987797200679779
