id,sex,condition,trial,object,position_object,startingframe,endingframe,distanceMoved,TOPCLOSE,TOP,CENTER,BOTTOM,BOTTOMCLOSE,frontalbottom,blindbottom,lateralLeftbottom,lateralRightbottom,LeftALLbottom,RightALLbottom,frontaltop,blindtop,lateralLefttop,lateralRighttop,LeftALLtop,RightALLtop,index_nan_no_stim,frames
1.0,female,example,1.0,red,top,179.0,1078.0,0.709,0.0,0.0,0.0,0.0,1.0,0.0,0.621,0.379,0.0,0.379,0.0,0.0,0.0,0.0,1.0,0.0,1.0,439.0,259.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.971,0.0,0.0,0.0,0.0,1.0,0.0,0.648,0.352,0.0,0.352,0.0,0.0,0.0,0.0,1.0,0.0,1.0,440.0,260.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.986,0.0,0.0,0.0,0.0,1.0,0.0,0.641,0.359,0.0,0.359,0.0,0.0,0.0,0.0,1.0,0.0,1.0,441.0,261.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.455,0.0,0.0,0.0,0.0,1.0,0.0,0.632,0.368,0.0,0.368,0.0,0.0,0.0,0.0,1.0,0.0,1.0,442.0,262.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.599,0.0,0.0,0.0,0.0,1.0,0.0,0.637,0.363,0.0,0.363,0.0,0.0,0.0,0.0,1.0,0.0,1.0,443.0,263.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.906,0.0,0.0,0.0,0.0,1.0,0.0,0.628,0.372,0.0,0.372,0.0,0.0,0.0,0.0,1.0,0.0,1.0,444.0,264.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.218,0.0,0.0,0.0,0.0,1.0,0.0,0.614,0.386,0.0,0.386,0.0,0.0,0.0,0.0,1.0,0.0,1.0,445.0,265.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.956,0.0,0.0,0.0,0.0,1.0,0.0,0.612,0.388,0.0,0.388,0.0,0.0,0.0,0.0,1.0,0.0,1.0,446.0,266.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.865,0.0,0.0,0.0,0.0,1.0,0.0,0.652,0.348,0.0,0.348,0.0,0.0,0.0,0.0,1.0,0.0,1.0,447.0,267.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.511,0.0,0.0,0.0,0.0,1.0,0.0,0.641,0.359,0.0,0.359,0.0,0.0,0.0,0.0,1.0,0.0,1.0,448.0,268.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.468,0.0,0.0,0.0,0.0,1.0,0.0,0.648,0.352,0.0,0.352,0.0,0.0,0.0,0.0,1.0,0.0,1.0,449.0,269.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.636,0.0,0.0,0.0,0.0,1.0,0.0,0.646,0.354,0.0,0.354,0.0,0.0,0.0,0.0,1.0,0.0,1.0,450.0,270.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.935,0.0,0.0,0.0,0.0,1.0,0.0,0.633,0.367,0.0,0.367,0.0,0.0,0.0,0.0,1.0,0.0,1.0,451.0,271.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.645,0.0,0.0,0.0,0.0,1.0,0.0,0.62,0.38,0.0,0.38,0.0,0.0,0.0,0.0,1.0,0.0,1.0,452.0,272.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.28,0.0,0.0,0.0,0.0,1.0,0.0,0.624,0.376,0.0,0.376,0.0,0.0,0.0,0.0,1.0,0.0,1.0,453.0,273.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.853,0.0,0.0,0.0,0.0,1.0,0.0,0.633,0.367,0.0,0.367,0.0,0.0,0.0,0.0,1.0,0.0,1.0,454.0,274.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.511,0.0,0.0,0.0,0.0,1.0,0.0,0.638,0.362,0.0,0.362,0.0,0.0,0.0,0.0,1.0,0.0,1.0,455.0,275.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.134,0.0,0.0,0.0,0.0,1.0,0.0,0.63,0.37,0.0,0.37,0.0,0.0,0.0,0.0,1.0,0.0,1.0,456.0,276.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.555,0.0,0.0,0.0,0.0,1.0,0.0,0.61,0.39,0.0,0.39,0.0,0.0,0.0,0.0,1.0,0.0,1.0,457.0,277.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.746,0.0,0.0,0.0,0.0,1.0,0.0,0.613,0.387,0.0,0.387,0.0,0.0,0.0,0.0,1.0,0.0,1.0,458.0,278.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.535,0.0,0.0,0.0,0.0,1.0,0.0,0.654,0.346,0.0,0.346,0.0,0.0,0.0,0.0,1.0,0.0,1.0,459.0,279.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.08,0.0,0.0,0.0,0.0,1.0,0.0,0.638,0.362,0.0,0.362,0.0,0.0,0.0,0.0,1.0,0.0,1.0,460.0,280.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.65,0.35,0.0,0.35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,461.0,281.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.913,0.0,0.0,0.0,0.0,1.0,0.0,0.659,0.341,0.0,0.341,0.0,0.0,0.0,0.0,1.0,0.0,1.0,462.0,282.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.184,0.0,0.0,0.0,0.0,1.0,0.0,0.647,0.353,0.0,0.353,0.0,0.0,0.0,0.0,1.0,0.0,1.0,463.0,283.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.595,0.0,0.0,0.0,0.0,1.0,0.0,0.636,0.364,0.0,0.364,0.0,0.0,0.0,0.0,1.0,0.0,1.0,464.0,284.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.451,0.0,0.0,0.0,0.0,1.0,0.0,0.596,0.404,0.0,0.404,0.0,0.0,0.0,0.0,1.0,0.0,1.0,465.0,285.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.547,0.0,0.0,0.0,0.0,1.0,0.0,0.637,0.363,0.0,0.363,0.0,0.0,0.0,0.0,1.0,0.0,1.0,466.0,286.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.394,0.0,0.0,0.0,0.0,1.0,0.0,0.631,0.369,0.0,0.369,0.0,0.0,0.0,0.0,1.0,0.0,1.0,467.0,287.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.405,0.0,0.0,0.0,0.0,1.0,0.0,0.642,0.358,0.0,0.358,0.0,0.0,0.0,0.0,1.0,0.0,1.0,468.0,288.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.311,0.0,0.0,0.0,0.0,1.0,0.0,0.658,0.342,0.0,0.342,0.0,0.0,0.0,0.0,1.0,0.0,1.0,469.0,289.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.06,0.0,0.0,0.0,0.0,1.0,0.0,0.632,0.368,0.0,0.368,0.0,0.0,0.0,0.0,1.0,0.0,1.0,470.0,290.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.715,0.0,0.0,0.0,0.0,1.0,0.0,0.634,0.366,0.0,0.366,0.0,0.0,0.0,0.0,1.0,0.0,1.0,471.0,291.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.14,0.0,0.0,0.0,0.0,1.0,0.0,0.628,0.372,0.0,0.372,0.0,0.0,0.0,0.0,1.0,0.0,1.0,472.0,292.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.051,0.0,0.0,0.0,0.0,1.0,0.0,0.611,0.389,0.0,0.389,0.0,0.0,0.0,0.0,1.0,0.0,1.0,473.0,293.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.38,0.0,0.0,0.0,0.0,1.0,0.0,0.625,0.375,0.0,0.375,0.0,0.0,0.0,0.0,1.0,0.0,1.0,474.0,294.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.408,0.0,0.0,0.0,0.0,1.0,0.0,0.65,0.35,0.0,0.35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,475.0,295.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.765,0.0,0.0,0.0,0.0,1.0,0.0,0.638,0.362,0.0,0.362,0.0,0.0,0.0,0.0,1.0,0.0,1.0,476.0,296.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.424,0.0,0.0,0.0,0.0,1.0,0.0,0.649,0.351,0.0,0.351,0.0,0.0,0.0,0.0,1.0,0.0,1.0,477.0,297.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.202,0.0,0.0,0.0,0.0,1.0,0.0,0.646,0.354,0.0,0.354,0.0,0.0,0.0,0.0,1.0,0.0,1.0,478.0,298.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.56,0.0,0.0,0.0,0.0,1.0,0.0,0.634,0.366,0.0,0.366,0.0,0.0,0.0,0.0,1.0,0.0,1.0,479.0,299.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.194,0.0,0.0,0.0,0.0,1.0,0.0,0.641,0.359,0.0,0.359,0.0,0.0,0.0,0.0,1.0,0.0,1.0,480.0,300.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.652,0.0,0.0,0.0,0.0,1.0,0.0,0.641,0.359,0.0,0.359,0.0,0.0,0.0,0.0,1.0,0.0,1.0,481.0,301.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.39,0.0,0.0,0.0,0.0,1.0,0.0,0.645,0.355,0.0,0.355,0.0,0.0,0.0,0.0,1.0,0.0,1.0,482.0,302.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.657,0.0,0.0,0.0,0.0,1.0,0.0,0.624,0.376,0.0,0.376,0.0,0.0,0.0,0.0,1.0,0.0,1.0,483.0,303.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.102,0.0,0.0,0.0,0.0,1.0,0.0,0.632,0.368,0.0,0.368,0.0,0.0,0.0,0.0,1.0,0.0,1.0,484.0,304.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.65,0.0,0.0,0.0,0.0,1.0,0.0,0.632,0.368,0.0,0.368,0.0,0.0,0.0,0.0,1.0,0.0,1.0,485.0,305.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.485,0.0,0.0,0.0,0.0,1.0,0.0,0.64,0.36,0.0,0.36,0.0,0.0,0.0,0.0,1.0,0.0,1.0,486.0,306.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.728,0.0,0.0,0.0,0.0,1.0,0.0,0.606,0.394,0.0,0.394,0.0,0.0,0.0,0.0,1.0,0.0,1.0,487.0,307.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.566,0.0,0.0,0.0,0.0,1.0,0.0,0.62,0.38,0.0,0.38,0.0,0.0,0.0,0.0,1.0,0.0,1.0,488.0,308.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.137,0.0,0.0,0.0,0.0,1.0,0.0,0.641,0.359,0.0,0.359,0.0,0.0,0.0,0.0,1.0,0.0,1.0,489.0,309.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.251,0.0,0.0,0.0,0.0,1.0,0.0,0.636,0.364,0.0,0.364,0.0,0.0,0.0,0.0,1.0,0.0,1.0,490.0,310.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.946,0.0,0.0,0.0,0.0,1.0,0.0,0.641,0.359,0.0,0.359,0.0,0.0,0.0,0.0,1.0,0.0,1.0,491.0,311.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.342,0.0,0.0,0.0,0.0,1.0,0.0,0.654,0.346,0.0,0.346,0.0,0.0,0.0,0.0,1.0,0.0,1.0,492.0,312.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.877,0.0,0.0,0.0,0.0,1.0,0.0,0.624,0.376,0.0,0.376,0.0,0.0,0.0,0.0,1.0,0.0,1.0,493.0,313.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.309,0.0,0.0,0.0,0.0,1.0,0.0,0.646,0.354,0.0,0.354,0.0,0.0,0.0,0.0,1.0,0.0,1.0,494.0,314.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.695,0.0,0.0,0.0,0.0,1.0,0.0,0.652,0.348,0.0,0.348,0.0,0.0,0.0,0.0,1.0,0.0,1.0,495.0,315.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.423,0.0,0.0,0.0,0.0,1.0,0.0,0.667,0.333,0.0,0.333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,496.0,316.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.809,0.0,0.0,0.0,0.0,1.0,0.0,0.674,0.326,0.0,0.326,0.0,0.0,0.0,0.0,1.0,0.0,1.0,497.0,317.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.614,0.0,0.0,0.0,0.0,1.0,0.0,0.683,0.317,0.0,0.317,0.0,0.0,0.0,0.0,1.0,0.0,1.0,498.0,318.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.358,0.0,0.0,0.0,0.0,1.0,0.0,0.654,0.346,0.0,0.346,0.0,0.0,0.0,0.0,1.0,0.0,1.0,499.0,319.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.207,0.0,0.0,0.0,0.0,1.0,0.0,0.638,0.362,0.0,0.362,0.0,0.0,0.0,0.0,1.0,0.0,1.0,500.0,320.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.216,0.0,0.0,0.0,0.0,1.0,0.0,0.66,0.34,0.0,0.34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,501.0,321.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.359,0.0,0.0,0.0,0.0,1.0,0.0,0.645,0.355,0.0,0.355,0.0,0.0,0.0,0.0,1.0,0.0,1.0,502.0,322.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.582,0.0,0.0,0.0,0.0,1.0,0.0,0.632,0.368,0.0,0.368,0.0,0.0,0.0,0.0,1.0,0.0,1.0,503.0,323.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.686,0.0,0.0,0.0,0.0,1.0,0.0,0.641,0.359,0.0,0.359,0.0,0.0,0.0,0.0,1.0,0.0,1.0,504.0,324.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.69,0.0,0.0,0.0,0.0,1.0,0.0,0.65,0.35,0.0,0.35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,505.0,325.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.678,0.0,0.0,0.0,0.0,1.0,0.0,0.685,0.315,0.0,0.315,0.0,0.0,0.0,0.0,1.0,0.0,1.0,506.0,326.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.124,0.0,0.0,0.0,0.0,1.0,0.0,0.639,0.361,0.0,0.361,0.0,0.0,0.0,0.0,1.0,0.0,1.0,507.0,327.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.443,0.0,0.0,0.0,0.0,1.0,0.0,0.662,0.338,0.0,0.338,0.0,0.0,0.0,0.0,1.0,0.0,1.0,508.0,328.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.19,0.0,0.0,0.0,0.0,1.0,0.0,0.655,0.345,0.0,0.345,0.0,0.0,0.0,0.0,1.0,0.0,1.0,509.0,329.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.496,0.0,0.0,0.0,0.0,1.0,0.0,0.625,0.375,0.0,0.375,0.0,0.0,0.0,0.0,1.0,0.0,1.0,510.0,330.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.782,0.0,0.0,0.0,0.0,1.0,0.0,0.642,0.358,0.0,0.358,0.0,0.0,0.0,0.0,1.0,0.0,1.0,511.0,331.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.293,0.0,0.0,0.0,0.0,1.0,0.0,0.625,0.375,0.0,0.375,0.0,0.0,0.0,0.0,1.0,0.0,1.0,512.0,332.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.568,0.0,0.0,0.0,0.0,1.0,0.0,0.648,0.352,0.0,0.352,0.0,0.0,0.0,0.0,1.0,0.0,1.0,513.0,333.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.902,0.0,0.0,0.0,0.0,1.0,0.0,0.648,0.352,0.0,0.352,0.0,0.0,0.0,0.0,1.0,0.0,1.0,514.0,334.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.847,0.0,0.0,0.0,0.0,1.0,0.0,0.659,0.341,0.0,0.341,0.0,0.0,0.0,0.0,1.0,0.0,1.0,515.0,335.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.22,0.0,0.0,0.0,0.0,1.0,0.0,0.647,0.353,0.0,0.353,0.0,0.0,0.0,0.0,1.0,0.0,1.0,516.0,336.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.817,0.0,0.0,0.0,0.0,1.0,0.0,0.629,0.371,0.0,0.371,0.0,0.0,0.0,0.0,1.0,0.0,1.0,517.0,337.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.17,0.0,0.0,0.0,0.0,1.0,0.0,0.637,0.363,0.0,0.363,0.0,0.0,0.0,0.0,1.0,0.0,1.0,518.0,338.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.261,0.0,0.0,0.0,0.0,1.0,0.0,0.634,0.366,0.0,0.366,0.0,0.0,0.0,0.0,1.0,0.0,1.0,519.0,339.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.23,0.0,0.0,0.0,0.0,1.0,0.0,0.648,0.352,0.0,0.352,0.0,0.0,0.0,0.0,1.0,0.0,1.0,520.0,340.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.545,0.0,0.0,0.0,0.0,1.0,0.0,0.626,0.374,0.0,0.374,0.0,0.0,0.0,0.0,1.0,0.0,1.0,521.0,341.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.599,0.401,0.0,0.401,0.0,0.0,0.0,0.0,1.0,0.0,1.0,522.0,342.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.598,0.402,0.0,0.402,0.0,0.0,0.0,0.0,1.0,0.0,1.0,523.0,343.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.218,0.0,0.0,0.0,0.0,1.0,0.0,0.582,0.418,0.0,0.418,0.0,0.0,0.0,0.0,1.0,0.0,1.0,524.0,344.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.225,0.0,0.0,0.0,0.0,1.0,0.0,0.601,0.399,0.0,0.399,0.0,0.0,0.0,0.0,1.0,0.0,1.0,525.0,345.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.142,0.0,0.0,0.0,0.0,1.0,0.0,0.628,0.372,0.0,0.372,0.0,0.0,0.0,0.0,1.0,0.0,1.0,526.0,346.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.452,0.0,0.0,0.0,0.0,1.0,0.0,0.601,0.399,0.0,0.399,0.0,0.0,0.0,0.0,1.0,0.0,1.0,527.0,347.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.304,0.0,0.0,0.0,0.0,1.0,0.0,0.592,0.408,0.0,0.408,0.0,0.0,0.0,0.0,1.0,0.0,1.0,528.0,348.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.989,0.0,0.0,0.0,0.0,1.0,0.0,0.581,0.419,0.0,0.419,0.0,0.0,0.0,0.0,1.0,0.0,1.0,529.0,349.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.465,0.0,0.0,0.0,0.0,1.0,0.0,0.586,0.414,0.0,0.414,0.0,0.0,0.0,0.0,1.0,0.0,1.0,530.0,350.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.569,0.0,0.0,0.0,0.0,1.0,0.0,0.597,0.403,0.0,0.403,0.0,0.0,0.0,0.0,1.0,0.0,1.0,531.0,351.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.202,0.0,0.0,0.0,0.0,1.0,0.0,0.591,0.409,0.0,0.409,0.0,0.0,0.0,0.0,1.0,0.0,1.0,532.0,352.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.513,0.0,0.0,0.0,0.0,1.0,0.0,0.616,0.384,0.0,0.384,0.0,0.0,0.0,0.0,1.0,0.0,1.0,533.0,353.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.379,0.0,0.0,0.0,0.0,1.0,0.0,0.577,0.423,0.0,0.423,0.0,0.0,0.0,0.0,1.0,0.0,1.0,534.0,354.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.936,0.0,0.0,0.0,0.0,1.0,0.0,0.586,0.414,0.0,0.414,0.0,0.0,0.0,0.0,1.0,0.0,1.0,535.0,355.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.307,0.0,0.0,0.0,0.0,1.0,0.0,0.58,0.42,0.0,0.42,0.0,0.0,0.0,0.0,1.0,0.0,1.0,536.0,356.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.374,0.0,0.0,0.0,0.0,1.0,0.0,0.577,0.423,0.0,0.423,0.0,0.0,0.0,0.0,1.0,0.0,1.0,537.0,357.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.168,0.0,0.0,0.0,0.0,1.0,0.0,0.609,0.391,0.0,0.391,0.0,0.0,0.0,0.0,1.0,0.0,1.0,538.0,358.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.339,0.0,0.0,0.0,0.0,1.0,0.0,0.593,0.407,0.0,0.407,0.0,0.0,0.0,0.0,1.0,0.0,1.0,539.0,359.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.364,0.0,0.0,0.0,0.0,1.0,0.0,0.608,0.392,0.0,0.392,0.0,0.0,0.0,0.0,1.0,0.0,1.0,540.0,360.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.307,0.0,0.0,0.0,0.0,1.0,0.0,0.605,0.395,0.0,0.395,0.0,0.0,0.0,0.0,1.0,0.0,1.0,541.0,361.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.328,0.0,0.0,0.0,0.0,1.0,0.0,0.655,0.345,0.0,0.345,0.0,0.0,0.0,0.0,1.0,0.0,1.0,542.0,362.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.322,0.0,0.0,0.0,0.0,1.0,0.0,0.622,0.378,0.0,0.378,0.0,0.0,0.0,0.0,1.0,0.0,1.0,543.0,363.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.746,0.0,0.0,0.0,0.0,1.0,0.0,0.622,0.378,0.0,0.378,0.0,0.0,0.0,0.0,1.0,0.0,1.0,544.0,364.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.211,0.0,0.0,0.0,0.0,1.0,0.0,0.649,0.351,0.0,0.351,0.0,0.0,0.0,0.0,1.0,0.0,1.0,545.0,365.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.105,0.0,0.0,0.0,0.0,1.0,0.0,0.623,0.377,0.0,0.377,0.0,0.0,0.0,0.0,1.0,0.0,1.0,546.0,366.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.742,0.0,0.0,0.0,0.0,1.0,0.0,0.622,0.378,0.0,0.378,0.0,0.0,0.0,0.0,1.0,0.0,1.0,547.0,367.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.038,0.0,0.0,0.0,0.0,1.0,0.0,0.565,0.435,0.0,0.435,0.0,0.0,0.0,0.0,1.0,0.0,1.0,548.0,368.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.47,0.0,0.0,0.0,0.0,1.0,0.0,0.591,0.409,0.0,0.409,0.0,0.0,0.0,0.0,1.0,0.0,1.0,549.0,369.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.381,0.0,0.0,0.0,0.0,1.0,0.0,0.598,0.402,0.0,0.402,0.0,0.0,0.0,0.0,1.0,0.0,1.0,550.0,370.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.293,0.0,0.0,0.0,0.0,1.0,0.0,0.593,0.407,0.0,0.407,0.0,0.0,0.0,0.0,1.0,0.0,1.0,551.0,371.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.429,0.0,0.0,0.0,0.0,1.0,0.0,0.579,0.421,0.0,0.421,0.0,0.0,0.0,0.0,1.0,0.0,1.0,552.0,372.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.503,0.0,0.0,0.0,0.0,1.0,0.0,0.61,0.39,0.0,0.39,0.0,0.0,0.0,0.0,1.0,0.0,1.0,553.0,373.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.83,0.0,0.0,0.0,0.0,1.0,0.0,0.583,0.417,0.0,0.417,0.0,0.0,0.0,0.0,1.0,0.0,1.0,554.0,374.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.604,0.0,0.0,0.0,0.0,1.0,0.0,0.61,0.39,0.0,0.39,0.0,0.0,0.0,0.0,1.0,0.0,1.0,555.0,375.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.387,0.0,0.0,0.0,0.0,1.0,0.0,0.61,0.39,0.0,0.39,0.0,0.0,0.0,0.0,1.0,0.0,1.0,556.0,376.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.101,0.0,0.0,0.0,0.0,1.0,0.0,0.602,0.398,0.0,0.398,0.0,0.0,0.0,0.0,1.0,0.0,1.0,557.0,377.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.784,0.0,0.0,0.0,0.0,1.0,0.0,0.599,0.401,0.0,0.401,0.0,0.0,0.0,0.0,1.0,0.0,1.0,558.0,378.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.503,0.0,0.0,0.0,0.0,1.0,0.0,0.64,0.36,0.0,0.36,0.0,0.0,0.0,0.0,1.0,0.0,1.0,559.0,379.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.588,0.0,0.0,0.0,0.0,1.0,0.0,0.618,0.382,0.0,0.382,0.0,0.0,0.0,0.0,1.0,0.0,1.0,560.0,380.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.563,0.0,0.0,0.0,0.0,1.0,0.0,0.605,0.395,0.0,0.395,0.0,0.0,0.0,0.0,1.0,0.0,1.0,561.0,381.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.502,0.0,0.0,0.0,0.0,1.0,0.0,0.579,0.421,0.0,0.421,0.0,0.0,0.0,0.0,1.0,0.0,1.0,562.0,382.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.57,0.0,0.0,0.0,0.0,1.0,0.0,0.558,0.442,0.0,0.442,0.0,0.0,0.0,0.0,1.0,0.0,1.0,563.0,383.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.317,0.0,0.0,0.0,0.0,1.0,0.0,0.574,0.426,0.0,0.426,0.0,0.0,0.0,0.0,1.0,0.0,1.0,564.0,384.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.312,0.0,0.0,0.0,0.0,1.0,0.0,0.591,0.409,0.0,0.409,0.0,0.0,0.0,0.0,1.0,0.0,1.0,565.0,385.0
1.0,female,example,1.0,red,top,179.0,1078.0,1.422,0.0,0.0,0.0,0.0,1.0,0.0,0.604,0.396,0.0,0.396,0.0,0.0,0.0,0.0,1.0,0.0,1.0,566.0,386.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.502,0.0,0.0,0.0,0.0,1.0,0.0,0.589,0.411,0.0,0.411,0.0,0.0,0.0,0.0,1.0,0.0,1.0,567.0,387.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.608,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.4,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,568.0,388.0
1.0,female,example,1.0,red,top,179.0,1078.0,0.954,0.0,0.0,0.0,0.0,1.0,0.0,0.579,0.421,0.0,0.421,0.0,0.0,0.0,0.0,1.0,0.0,1.0,569.0,389.0
